date,open_ibova,open_oil,open_usd,open_petr4,open_vale
06/03/2013,55953,12.89309692,16.08268929,16.62999916,36
07/03/2013,57940,12.98218727,16.1464386,17.60000038,35.90000153
08/03/2013,58842,12.92516994,16.30125427,18.30999947,37.70000076
11/03/2013,58440,12.92516994,16.24205971,18.79000092,37.02999878
12/03/2013,58542,13.18531227,16.69284821,18.29000092,36.49000168
13/03/2013,58204,13.19600296,16.68829536,18.85000038,36.66999817
14/03/2013,57386,13.04989624,16.43785667,18.80999947,36.24000168
15/03/2013,57275,13.23876572,16.50160408,18.97999954,35.11999893
18/03/2013,56869,13.17818546,16.18741798,19.39999962,35.24000168
19/03/2013,56973,13.09622192,16.15554428,18.89999962,34.45000076
20/03/2013,56361,13.09622192,16.15554428,18.89999962,34.45000076
21/03/2013,56025,12.77193546,16.23295212,19.04999924,33.83000183
22/03/2013,55577,12.90735245,16.45151711,18.71999931,34.27000046
25/03/2013,55250,12.86458778,16.39232254,18.54999924,34.74000168
26/03/2013,54879,12.8182621,16.12822342,18.72999954,34.79999924
27/03/2013,55677,12.60266399,15.95974731,18.72999954,34.5
28/03/2013,56035,12.7398634,16.09634972,18.60000038,34.40999985
01/04/2013,56348,13.06521893,16.14188385,18.42000008,35.13000107
02/04/2013,55901,13.27689743,16.30125427,18.27000046,34.81000137
03/04/2013,54888,13.27689743,16.30125427,18.27000046,34.81000137
04/04/2013,55563,13.08481884,15.82314491,17.68000031,33.18000031
05/04/2013,54646,13.24945736,15.88233852,17.95000076,34.95000076
08/04/2013,55049,12.95545959,15.29494667,17.57999992,33.74000168
09/04/2013,55101,12.99466038,15.40878296,17.86000061,34.68999863
10/04/2013,55913,12.93978024,15.45887089,17.47999954,35
11/04/2013,56190,13.22985744,15.80037689,18.20999908,36.43000031
12/04/2013,55398,13.52385426,16.01894188,18.46999931,35.15000153
15/04/2013,54952,13.44937515,15.96885395,17.94000053,34.11999893
16/04/2013,52953,13.2455368,15.59547329,17.70000076,33.54999924
17/04/2013,53984,13.12793827,15.59547329,17.46999931,33.04999924
18/04/2013,52887,13.01817989,15.61824131,17.44000053,31.70000076
19/04/2013,53169,12.77514172,15.29950142,17.31999969,32.45000076
22/04/2013,53927,12.62226391,14.96254826,18.14999962,32.34000015
23/04/2013,54301,12.66538334,15.16289806,18.37000084,32.13999939
24/04/2013,54875,12.68890285,15.0991497,18.70999908,32.52999878
25/04/2013,54989,12.83786106,15.22664642,19.05999947,33.58000183
26/04/2013,54963,12.85354137,15.3450346,19.46999931,34.54000092
29/04/2013,54254,12.63794422,15.33137512,19.17000008,34.11000061
30/04/2013,54888,12.5438652,14.98076057,20,33.61999893
02/05/2013,55919,12.44586563,14.94433403,19.64999962,33.84000015
03/05/2013,55330,12.8966608,15.26307392,19.85000038,33.45000076
06/05/2013,55488,12.95545959,15.23120022,20.48999977,34
07/05/2013,55429,12.83786106,15.27673435,20.01000023,33.90999985
08/05/2013,56281,12.72026253,15.32226753,20.39999962,34.00999832
09/05/2013,55805,13.13185787,15.77305698,20.75,34.79000092
10/05/2013,55446,13.13577843,15.93698025,20.25,34.65999985
13/05/2013,55106,13.0965786,15.85046482,20.15999985,34.99000168
14/05/2013,54442,13.092659,15.75939655,19.80999947,33.95999908
15/05/2013,54668,12.84570122,15.49074459,19.53000069,33.56999969
16/05/2013,54943,12.97113991,15.70020199,19.5,32.61999893
17/05/2013,54780,13.11225891,15.93698025,19.52000046,31.96999931
20/05/2013,55162,13.20633698,15.86867905,19.90999985,31.95999908
21/05/2013,55699,13.20633698,15.86867905,19.90999985,31.95999908
22/05/2013,56269,13.64145279,16.33859253,20.19000053,33.02000046
23/05/2013,56423,13.61793327,16.3986969,20.27000046,33.20000076
24/05/2013,56350,13.48465443,16.42874908,19.54999924,31.73999977
27/05/2013,56415,13.55129433,16.3936882,19.88999939,31.57999992
28/05/2013,56399,13.46505547,16.50889015,20.01000023,31.70000076
29/05/2013,56032,13.48073483,16.52892494,20.15999985,32.20000076
31/05/2013,54633,13.41409492,16.36363602,19.92000008,31
03/06/2013,53512,13.13185787,16.02804947,19.87000084,31.54999924
04/06/2013,53944,13.40625477,16.22839928,20.11000061,30.86000061
05/06/2013,54019,13.08089924,16.1783123,20.45999908,32
06/06/2013,52813,12.91626072,16.1783123,20,31.64999962
07/06/2013,52877,12.59874439,15.62734699,19.45999908,30.95000076
10/06/2013,51619,12.36354733,15.52717209,18.95000076,30.64999962
11/06/2013,51314,12.33610725,15.45204067,18.84000015,30.59000015
12/06/2013,49777,12.34786701,15.43701363,18.64999962,29.97999954
13/06/2013,49758,12.11266899,15.20661068,18.67000008,30.01000023
14/06/2013,50415,11.99507141,15.07638264,18.10000038,29.31999969
17/06/2013,49337,11.86179161,15.02629566,18.64999962,30.95000076
18/06/2013,49089,11.67363358,14.78587532,18.45000076,30.5
19/06/2013,49457,11.6422739,14.73077774,17.95000076,30.20000076
20/06/2013,47884,11.60307503,14.73578739,17.88999939,30.90999985
21/06/2013,48209,11.0777998,14.36513805,16.89999962,29.94000053
24/06/2013,47039,11.33259773,14.60555935,16.93000031,30.35000038
25/06/2013,45967,10.99940109,14.02955055,15.97000027,29.85000038
26/06/2013,46903,10.98764133,13.97445488,16.10000038,29.29999924
27/06/2013,47135,11.05036068,14.02454185,16.13999939,29.5
28/06/2013,47609,11.08955956,13.94941139,16.21999931,28.60000038
01/07/2013,47458,11.08172035,14.19984913,16.35000038,28.34000015
02/07/2013,47222,11.08172035,14.19984913,16.35000038,28.34000015
03/07/2013,45227,11.19147873,14.20485783,16.04999924,29.10000038
04/07/2013,45046,10.69756413,13.62384129,15.23999977,28.35000038
05/07/2013,45757,10.78772259,13.74905968,16.10000038,29.04999924
08/07/2013,45211,10.5250864,13.60380554,15.81000042,28.85000038
10/07/2013,45211,10.21932983,13.3683939,15.19999981,28.75
11/07/2013,45494,10.31340885,13.59879684,15.18000031,29.02000046
12/07/2013,46624,10.38788795,13.693964,15.52000046,29.93000031
15/07/2013,45533,10.65836525,13.78412247,15.65999985,30.20000076
16/07/2013,46749,10.66228485,13.75406933,15.44999981,30.35000038
17/07/2013,46869,11.05428123,14.09466457,15.64000034,30.42000008
18/07/2013,47404,11.04644108,14.05459499,15.90999985,31.45999908
19/07/2013,47650,11.19147873,14.17480469,16,31.64999962
22/07/2013,47407,10.97980118,14.09967422,16.06999969,31.30999947
23/07/2013,48579,10.83084297,14.17480469,15.97000027,30.85000038
24/07/2013,48816,11.34827709,14.62559414,16.40999985,31.75
25/07/2013,48372,11.36003685,14.67568207,16.37000084,31.90999985
26/07/2013,49068,11.2149992,14.44027042,16.23999977,31.60000038
29/07/2013,49414,11.30123806,14.52541924,16.84000015,32.25999832
30/07/2013,49220,11.11308002,14.55547237,16.98999977,31.95999908
31/07/2013,48558,11.10523987,14.7207613,16.78000069,31.89999962
01/08/2013,48235,11.03076077,14.52541924,16.32999992,30.98999977
02/08/2013,49141,10.95628166,14.71074295,16.70000076,31.51000023
05/08/2013,48477,11.0738802,14.97119904,16.87000084,31.30999947
06/08/2013,48436,11.06604099,15.00125217,16.77000046,31.25
07/08/2013,47422,10.87788296,14.70072556,16.68000031,31.45000076
08/08/2013,47453,10.56036568,14.19984913,16.27000046,31.11000061
09/08/2013,48949,10.72108364,14.31004238,16.35000038,32.31999969
12/08/2013,49878,11.01900101,14.7207613,16.73999977,33.59999847
13/08/2013,50299,11.15227985,14.8209362,17.29999924,35.02000046
14/08/2013,50594,11.34827709,15.27673435,16.64999962,35.97000122
15/08/2013,50880,11.41883659,15.08139229,16.36000061,35.47000122
16/08/2013,50906,11.30907822,14.84597969,16.70000076,35.25
19/08/2013,51540,11.29731846,14.87102413,17.76000023,36.20999908
20/08/2013,51561,11.14836025,14.49035835,17.45000076,36.29999924
21/08/2013,50501,11.12483978,14.46531391,17.70999908,35.90999985
22/08/2013,50408,10.93668175,14.31004238,17.06999969,35.09999847
23/08/2013,51401,10.97588062,14.42023468,17.79999924,35.72999954
26/08/2013,52200,10.79556274,14.33007717,18.12000084,36.18000031
27/08/2013,51425,10.99548054,14.72577,18.5,35.77000046
28/08/2013,50092,10.77596378,14.32506847,17.95000076,35.5
29/08/2013,49867,10.5917263,14.14475346,17.51000023,35.29999924
30/08/2013,49932,10.54076576,14.22489262,17.31999969,34.79999924
02/09/2013,50012,10.54076576,14.22489262,17.31999969,34.79999924
03/09/2013,51833,10.99548054,14.85098934,17.14999962,35.29000092
04/09/2013,51621,11.02292061,14.68569946,16.88999939,35.54999924
05/09/2013,51715,10.79556274,14.4853487,16.62999916,35.40999985
06/09/2013,52354,10.89748192,14.53042793,16.86000061,35.79999924
09/09/2013,53752,11.0738802,14.87603283,17.79999924,36.27999878
10/09/2013,54252,11.25419807,15.11144543,17.77000046,35.70999908
11/09/2013,53982,11.55995464,15.40696239,18.25,37
12/09/2013,53570,11.67363358,15.48209286,18.29000092,37.83000183
13/09/2013,53311,11.80299282,15.52717209,18.17000008,37.13999939
16/09/2013,53799,11.65403366,15.512146,17.85000038,36.99000168
17/09/2013,53823,11.74027348,15.73253059,18.43000031,36.70000076
18/09/2013,54273,11.73635292,15.62233925,18.59000015,36.27000046
19/09/2013,55703,11.83827209,15.75256634,18.40999985,36.38999939
20/09/2013,55095,12.18714809,16.27848625,18.95999908,36.83000183
23/09/2013,54110,12.21066761,16.12321472,19.09000015,36.20000076
24/09/2013,54600,12.21066761,16.12321472,19.09000015,36.20000076
25/09/2013,54425,12.21066761,16.12321472,19.09000015,36.20000076
26/09/2013,54263,12.00290966,15.76258373,18.72999954,35.45000076
27/09/2013,53781,12.10482883,15.77760983,18.81999969,35.81000137
30/09/2013,53737,12.07738972,15.69746971,18.56999969,35.77999878
01/10/2013,52337,12.07738972,15.69746971,18.56999969,35.77999878
02/10/2013,53176,11.99507141,15.78762817,18.53000069,34.75
03/10/2013,53101,12.03427029,15.8527422,18.57999992,34.25
04/10/2013,52489,12.11658859,15.85775089,18.79999924,34.50999832
07/10/2013,52841,12.0538702,15.82769775,18.38999939,34.13000107
08/10/2013,52413,11.92451096,15.86776829,18.56999969,34.09000015
09/10/2013,52313,12.04994965,15.87778568,18.65999985,34.09999847
10/10/2013,52550,12.04211044,15.81768036,18.39999962,33.86999893
11/10/2013,53000,12.3282671,16.06311035,18.26000023,33.43999863
14/10/2013,53150,12.4066658,16.1733036,18.14999962,33.5
15/10/2013,54176,12.35178661,16.05309105,18.05999947,33.49000168
16/10/2013,54983,12.61442375,16.18331909,18.34000015,35.31999969
17/10/2013,55966,12.67322254,16.27347755,18.46999931,35.50999832
18/10/2013,55360,12.70066261,16.29351234,18.27000046,35.09999847
21/10/2013,55380,12.83786106,16.56899452,18.21999931,35.18999863
22/10/2013,56074,12.96329975,16.93463516,17.98999977,34.97000122
23/10/2013,56459,12.81434155,16.85449409,18.95999908,35.34000015
24/10/2013,55440,12.88882065,16.83946991,18.54999924,35.59999847
25/10/2013,54863,12.7398634,16.77936363,18.36000061,35.04999924
28/10/2013,54156,12.69282341,16.65414429,18.22999954,34.88000107
29/10/2013,55076,12.59482384,16.59904861,19.42000008,35.09999847
30/10/2013,54541,12.6810627,17.27523041,19.70999908,35.59999847
31/10/2013,54174,12.76730156,17.24016953,19.82999992,35.34000015
01/11/2013,54255,12.72026253,17.18006516,19.95999908,35.13999939
04/11/2013,54014,12.65362263,17.3052845,20.12000084,35.81999969
05/11/2013,54436,12.63010406,17.12997627,19.98999977,36.79000092
06/11/2013,53840,12.91234112,17.26020432,20.29000092,38.04999924
07/11/2013,53390,12.78298187,16.96969604,20.29000092,38.20000076
08/11/2013,52739,12.55170536,16.71424866,20.27000046,38.61999893
11/11/2013,52247,12.4772253,16.51890755,19.95000076,36.90000153
12/11/2013,52624,12.15186882,16.14825821,19.65999985,36.75
13/11/2013,51804,12.06954956,16.11319733,20.05999947,37
14/11/2013,52233,11.89707184,16.10317993,19.54999924,35.29999924
18/11/2013,53452,12.17146873,16.53894234,20,35.86999893
19/11/2013,54304,12.3282671,16.91460037,20.5,36.15000153
21/11/2013,53027,12.35962677,16.99473953,21.29999924,36.06000137
22/11/2013,52686,11.93627071,16.40871429,20.5,35.02999878
25/11/2013,52807,11.83827209,16.31354713,20.75,34.72999954
26/11/2013,52259,11.9166708,16.23340797,20.82999992,35.47999954
27/11/2013,51448,11.69323444,15.88279438,19.89999962,34.5
28/11/2013,51862,11.75203323,16.11319733,19.20999908,33.90000153
29/11/2013,51847,12.07738972,16.52892494,18.95000076,35.54000092
02/12/2013,52479,12.03427029,16.34860992,18.88999939,35.34999847
03/12/2013,51240,11.99507141,16.25344276,17.86000061,35.31000137
04/12/2013,50359,11.76379299,15.97796059,17.45000076,35.04999924
05/12/2013,50220,11.66187382,15.91785622,17.76000023,35.38000107
06/12/2013,50788,11.66187382,15.91785622,17.76000023,35.38000107
09/12/2013,50942,11.46195602,15.79263687,17.72999954,36
10/12/2013,51167,11.36787701,15.8527422,17.31999969,35.52999878
11/12/2013,50991,11.36787701,15.81267166,17.36000061,35.79000092
12/12/2013,50077,11.30515766,15.77760983,17.28000069,35.43000031
13/12/2013,50133,11.08955956,15.39694405,16.85000038,34.66999817
16/12/2013,50049,11.17187881,15.55221558,16.98999977,35
17/12/2013,50279,11.19539928,15.57225132,17.25,34.33000183
18/12/2013,50110,11.26987839,15.64237404,17.20999908,34.16999817
19/12/2013,50578,11.34043789,15.72251415,16.95000076,34.56999969
20/12/2013,51620,11.44627571,15.92787266,17.12000084,34.79999924
23/12/2013,51188,11.50115585,16.02804947,17.25,34.75
26/12/2013,51358,11.2933979,15.77760983,17.02000046,34.41999817
27/12/2013,51239,11.34827709,15.84272385,17.14999962,34.83000183
30/12/2013,51274,11.2894783,15.84773254,17,34.88999939
02/01/2014,51522,11.32475758,15.88780308,16.95000076,35.88000107
03/01/2014,50348,11.38355732,15.79764462,17.14999962,35.90999985
06/01/2014,50980,11.32867813,15.77760983,16.73999977,34.81000137
07/01/2014,50982,11.17187881,15.71750546,16.45000076,33.63000107
08/01/2014,50431,11.2894783,15.76759338,16.64999962,34.00999832
09/01/2014,50576,11.12876034,15.70247936,16.27000046,33.49000168
10/01/2014,49322,10.99156094,15.80265427,16.19000053,33.47999954
13/01/2014,49708,10.74460411,15.46706676,15.76000023,32.25999832
14/01/2014,49421,10.8661232,15.48209286,16.01000023,32.06000137
15/01/2014,49715,10.71324444,15.41697884,15.71000004,31.95999908
16/01/2014,50106,10.89748192,15.77760983,15.78999996,32.09999847
17/01/2014,49696,10.97588062,15.72251415,16.04000092,32.97999954
20/01/2014,49180,10.77988434,15.37690926,15.72000027,32.81000137
21/01/2014,48728,10.65052509,15.01126862,15.44999981,32.15999985
22/01/2014,48543,10.69364452,15.11645317,15.34000015,31.06999969
23/01/2014,49294,10.74068356,15.21662903,15.42000008,31.32999992
24/01/2014,48325,10.72108364,15.03130436,15.67000008,31.29999924
27/01/2014,47782,10.48588657,14.85098934,15.38000011,30.80999947
28/01/2014,47750,10.36828804,14.72577,15.21000004,31.34000015
29/01/2014,47839,10.50156689,15.13148022,15.35999966,31.78000069
30/01/2014,47554,10.34868813,14.97620773,15.06000042,31.75
31/01/2014,47234,10.16053009,14.8259449,14.88000011,33.11999893
03/02/2014,47623,9.995891571,14.70072556,14.64000034,32.18000031
04/02/2014,46148,10.18797016,15.02629566,14.59000015,32.97000122
05/02/2014,46964,10.05077076,15.59228611,14.03999996,32.52000046
06/02/2014,46988,10.11349106,15.67743492,14.14999962,32.75
07/02/2014,47739,10.13700962,15.73754025,13.93999958,34
10/02/2014,48070,10.29380894,15.99298668,14.27000046,34.27999878
11/02/2014,47715,10.33300781,15.83270741,14.35999966,33.93000031
12/02/2014,48467,10.34476757,16.02804947,14.71000004,34
13/02/2014,48211,10.42708683,16.01803017,15.07999992,34.65000153
14/02/2014,47816,10.28988934,15.7124958,14.77999973,34.25
17/02/2014,48199,10.37220764,15.72752285,14.71000004,34.5
18/02/2014,47575,10.47804737,15.8377161,14.64999962,34.95000076
19/02/2014,46597,10.32908821,15.62233925,14.42000008,34.65000153
20/02/2014,47127,10.28596878,15.2717247,14.02000046,34.54999924
21/02/2014,47290,10.43100739,15.43200588,14.06000042,34.72999954
24/02/2014,47375,10.54468632,15.57726002,14.19999981,34.56999969
25/02/2014,47388,10.66228485,15.512146,14.10999966,34.56999969
26/02/2014,46718,10.67796516,15.66240883,14.44999981,33.20000076
27/02/2014,46622,10.57996559,15.6123209,14.19999981,32.56999969
28/02/2014,47613,10.59956646,15.57726002,13.81999969,33.09999847
05/03/2014,47092,10.77988434,15.78261948,14.10000038,33.13999939
06/03/2014,46592,10.62700462,15.53719044,13.69999981,32.34999847
07/03/2014,47093,10.5956459,15.47708416,13.42000008,32.11000061
10/03/2014,46242,10.91708183,15.70748806,13.43000031,31.5
11/03/2014,45533,10.77988434,15.43200588,13.27000046,30.01000023
12/03/2014,45687,10.68188477,15.46706676,13.06000042,30.29999924
13/03/2014,45864,10.56428623,15.31179523,13.10999966,29.5
14/03/2014,45444,10.78380394,15.34685612,13.39000034,30.25
17/03/2014,44979,10.47804737,15.05634785,13.07999992,29.34000015
18/03/2014,45115,10.41924667,14.75582218,12.88000011,29.27000046
19/03/2014,46152,10.53292561,15.03631306,12.64000034,29.53000069
20/03/2014,46565,10.68188477,15.21162033,12.94999981,29.79999924
21/03/2014,47272,10.77596378,15.21662903,13.22999954,29.48999977
24/03/2014,47382,10.97980118,15.57726002,13.44999981,29.70000076
25/03/2014,47993,11.17187881,15.86275864,14.17000008,30.60000038
26/03/2014,48182,11.39923668,16.22339058,14.26000023,31
27/03/2014,47965,11.36787701,16.14825821,14.55000019,31.25
28/03/2014,49653,11.5638752,16.64412689,14.39000034,30.90999985
31/03/2014,49770,12.03427029,16.75932884,15.56999969,31.29999924
01/04/2014,50412,12.09306908,16.71925735,15.71000004,31.29999924
02/04/2014,50273,12.24986839,16.97470474,15.72000027,31.70000076
03/04/2014,51712,12.30082703,17.02980232,15.71000004,31.36000061
04/04/2014,51428,12.6771431,17.65589714,15.52999973,32.40000153
07/04/2014,51115,12.73202324,17.72101021,15.61999989,33.15000153
08/04/2014,52173,12.61834431,17.33032799,15.69999981,32.99000168
09/04/2014,51629,13.20633698,17.77109909,16.79999924,33.65999985
10/04/2014,51185,12.57914352,17.25519562,15.90999985,33.20000076
11/04/2014,51127,12.55562401,17.10493279,15.65999985,32.90000153
14/04/2014,51867,12.55562401,17.13999367,15.52999973,32.61999893
15/04/2014,51593,13.01426029,17.73102951,16.28000069,33.02000046
16/04/2014,50469,12.71634293,17.3052845,15.76000023,31.79999924
17/04/2014,51201,12.85746098,17.22013474,15.59000015,31.14999962
22/04/2014,52112,12.87706089,17.35537148,15.89999962,31.14999962
23/04/2014,51975,13.13185787,17.87127495,16.30999947,31.37000084
24/04/2014,51570,12.97506046,17.83120346,15.97000027,30.70000076
25/04/2014,51817,13.07305908,17.98146629,16.20000076,30.5
28/04/2014,51397,13.092659,18.16679192,15.94999981,30.60000038
29/04/2014,51386,13.05345917,18.33208084,15.94999981,29.90999985
30/04/2014,51837,13.13185787,18.54244995,16.68000031,29.87999916
02/05/2014,51630,13.07305908,18.28700256,16.60000038,29.37999916
05/05/2014,52989,13.01033974,18.34710693,16.54999924,29.61000061
06/05/2014,53446,13.28081703,18.8830452,17.64999962,30.29000092
07/05/2014,53786,13.37097645,18.84297562,17.43000031,29.89999962
08/05/2014,54053,13.55913353,18.76283455,18.13999939,29.88999939
09/05/2014,53422,13.71985245,18.93313217,18.60000038,30.13999939
12/05/2014,53103,13.5944128,18.62258911,18.04999924,29.52000046
13/05/2014,54056,13.50425434,18.50738716,17.95000076,29.89999962
14/05/2014,53913,13.60225296,18.78787804,18,30.54999924
15/05/2014,54404,13.63753319,18.6526413,17.95999908,30.75
16/05/2014,53856,13.77081108,18.6426239,18.17000008,31.25
19/05/2014,53976,13.68457222,18.6526413,18,30.85000038
20/05/2014,53353,13.7943306,18.83295631,17.97999954,30.10000038
21/05/2014,52366,13.50425434,18.6526413,17.89999962,29.45000076
22/05/2014,52206,13.34745598,18.38216782,17.45999908,29.20000076
23/05/2014,52807,12.83786106,17.756073,17.51000023,29.18000031
26/05/2014,52649,13.04953861,18.18181801,17.57999992,29.48999977
27/05/2014,52932,12.86138058,17.90633583,17.79999924,29.45999908
28/05/2014,52174,12.83786106,17.88129234,17.93000031,29.45000076
29/05/2014,52649,12.64186382,17.83120346,17.54999924,29.04000092
30/05/2014,52233,12.78690243,18.24693108,17.75,29.25
02/06/2014,51239,12.48898506,17.756073,17.18000031,28.64999962
03/06/2014,51606,12.34002686,17.49060822,16.79999924,28.77000046
04/06/2014,52032,12.20674801,17.48059082,16.53000069,29.13999939
05/06/2014,51833,12.34786701,17.58577538,16.85000038,28.79999924
06/06/2014,51562,12.30082703,17.5306778,16.70999908,28.92000008
09/06/2014,53129,12.69674301,18.03856659,17.37999916,29.39999962
10/06/2014,54273,12.74378204,17.9614315,17.56999969,29.40999985
11/06/2014,54676,13.092659,18.62258911,18.04000092,29.68000031
13/06/2014,55102,13.36705589,18.83746529,18.70000076,29.89999962
16/06/2014,54807,13.37489605,18.74931145,18.62999916,28.75
17/06/2014,54630,13.39449501,18.79338837,19,28.73999977
18/06/2014,54301,13.42585468,18.6997242,18.64999962,28.40999985
20/06/2014,55192,13.2455368,18.52341461,18.40999985,28.5
23/06/2014,54637,13.40233517,18.59504128,18.64999962,28.79999924
24/06/2014,54194,13.46505547,18.50137711,18.75,29.10000038
25/06/2014,54281,13.27297688,18.25344276,18.29000092,29.10000038
26/06/2014,53426,13.43369484,18.3195591,17.20000076,28.59000015
27/06/2014,53507,12.97898006,18.00550842,17.46999931,28.98999977
30/06/2014,53158,12.83786106,17.68594933,17.25,29.29000092
01/07/2014,53170,12.70066261,17.65289116,17.36000061,29.25
02/07/2014,53171,12.64970303,17.6804409,17.35000038,29.5
03/07/2014,53029,12.5438652,17.60881424,17.19000053,29.79999924
04/07/2014,53892,12.42626572,17.31129456,16.89999962,30.55999947
07/07/2014,54042,12.73594284,17.54820824,17.43000031,31.17000008
08/07/2014,53814,12.69674301,17.36639023,17.40999985,31
10/07/2014,53643,12.69282341,17.55371857,17.36000061,30.95000076
11/07/2014,54593,12.72026253,17.78512383,17.78000069,30.81999969
14/07/2014,54786,12.87706089,18.19834709,18.06999969,30.79999924
15/07/2014,55742,13.0965786,18.40220261,18.47999954,30.95000076
16/07/2014,55973,13.4454546,18.62258911,19.10000038,30.89999962
17/07/2014,55712,13.61009312,18.75481987,19.35000038,31.37000084
18/07/2014,55639,13.10049915,18.25344276,19.20000076,31.79999924
21/07/2014,57014,13.56305408,19.17355347,20.80999947,32
22/07/2014,57636,13.67673206,19.28374672,20.43000031,31.48999977
23/07/2014,57983,13.8648901,19.53718948,20.89999962,31.79999924
24/07/2014,57420,13.56305408,19.27823639,20.55999947,31.79999924
25/07/2014,57978,13.7943306,19.55371857,20.36000061,32.06000137
28/07/2014,57823,13.95504856,19.78512383,20.40999985,32.29999924
29/07/2014,57697,13.88449001,19.77410316,20.56999969,32.56999969
30/07/2014,57119,13.6610527,19.55371857,20.10000038,33
31/07/2014,56878,13.79825115,19.71900749,19.70000076,32.95000076
01/08/2014,55827,13.62185287,19.64187241,19.60000038,32.09000015
04/08/2014,55906,13.50425434,19.19008255,19.01000023,32.45000076
05/08/2014,56621,13.77865124,19.36088181,19.14999962,31.86000061
06/08/2014,56202,13.84921074,20.05509567,19.45999908,32
07/08/2014,56487,13.72377205,19.77961349,19.84000015,31.62999916
08/08/2014,56187,13.87664986,19.86776733,20.60000038,32.04999924
11/08/2014,55578,13.52777386,19.36639023,19.79999924,31.5
12/08/2014,56613,13.48465443,19.47658348,19.37000084,32
13/08/2014,56454,13.6571331,19.61432457,20.09000015,31.85000038
14/08/2014,55558,13.73945236,19.65840149,19.75,31.75
15/08/2014,55783,13.49249363,19.16804314,18.68000031,31.10000038
18/08/2014,56968,14.05696774,19.60881424,18.89999962,30.89999962
19/08/2014,57561,14.30784607,19.95592117,20.54999924,31.20000076
20/08/2014,58450,14.15496731,19.88980675,20.20999908,31.04999924
21/08/2014,58878,14.60184193,20.62809944,20.79999924,31.38999939
22/08/2014,58992,14.75472069,20.73829269,21.25,31.70000076
25/08/2014,58408,14.85663986,20.74931145,21.13999939,31.44000053
26/08/2014,59735,14.88407898,20.87603378,21.21999931,31.53000069
27/08/2014,59822,15.13887691,21.16253471,22.03000069,31.04999924
28/08/2014,60945,15.28783512,21.4600544,22.14999962,31.20000076
29/08/2014,60291,15.55439186,21.81818008,22.69000053,30.06999969
01/09/2014,61294,15.71903038,21.92837334,23.14999962,29.5
02/09/2014,61142,16.16982651,22.65013695,23.95000076,29.45000076
03/09/2014,61900,15.92286777,22.29751968,24,29.12000084
04/09/2014,61836,16.38934326,22.86501312,24.84000015,28.86000061
05/09/2014,60800,16.04830742,22.20936584,23.09000015,28.97999954
08/09/2014,60708,15.69551086,22.08264351,22.75,28.48999977
09/09/2014,59158,16.20510483,22.53443527,23.42000008,28.29000092
10/09/2014,58675,15.4720726,21.55371857,21.51000023,28.04999924
11/09/2014,58202,15.24863625,21.26721764,21.15999985,28.48999977
12/09/2014,58336,15.07615662,21.2396698,21.18000031,28.48999977
15/09/2014,56930,14.81744003,20.7603302,20.87000084,28.17000008
16/09/2014,57949,14.51560307,20.45730019,20.25,28.88999939
17/09/2014,59115,15.00167847,21.01377487,20.76000023,28.97999954
18/09/2014,59108,15.62103176,21.88980675,22.32999992,29.45000076
19/09/2014,58356,15.27999496,21.38291931,21.85000038,28.95000076
22/09/2014,57788,15.07223701,21.04132271,21,28.82999992
23/09/2014,56818,14.53520298,20.36914635,20.45000076,27.85000038
24/09/2014,56539,14.69984055,20.43526077,20.10000038,27.32999992
25/09/2014,56822,14.50384426,20.29751968,19.95000076,27.54999924
26/09/2014,55965,14.62144184,20.4407711,20.29000092,27.60000038
29/09/2014,57211,14.40584469,19.95592117,19.89999962,27.40999985
30/09/2014,54626,13.85704994,19.28374672,19.02000046,26.25
01/10/2014,54115,13.88057041,19.1790638,18.48999977,26.68000031
02/10/2014,52859,13.41017532,18.3415966,17.70000076,26.64999962
03/10/2014,53519,13.24945736,18.29751968,17.39999962,26.89999962
06/10/2014,54542,13.68065166,18.95316887,17.60000038,27.45000076
07/10/2014,57124,15.64063072,21.48760223,21.5,27.95000076
08/10/2014,57440,15.20159626,20.59504128,20.85000038,27.79999924
09/10/2014,57079,15.09183693,20.66115761,21.79999924,27.75
10/10/2014,57266,14.95071888,20.38567352,21.29000092,27.72999954
13/10/2014,55313,14.20984745,19.42148781,20.04999924,26.39999962
14/10/2014,57945,14.69984055,20.07713318,21.36000061,27.14999962
15/10/2014,58012,15.28391457,20.78787804,21.60000038,27.75
16/10/2014,56124,15.01735783,20.55096436,20.60000038,27.85000038
17/10/2014,54298,14.18632698,19.48209381,19.01000023,27.60000038
20/10/2014,55720,14.49208355,20.13774109,19.37000084,26.70000076
21/10/2014,54300,14.68024158,19.72451782,18.92000008,26.48999977
22/10/2014,52427,13.76689053,18.73278236,16.89999962,26.71999931
23/10/2014,52409,13.64929295,18.62258911,16.80999947,26.76000023
24/10/2014,50687,13.56305408,18.44627953,16.37000084,26.40999985
27/10/2014,51937,12.97113991,17.80165291,15.80000019,26.88999939
28/10/2014,50504,12.11266899,17.86225891,14,26.68000031
29/10/2014,52330,13.35921574,18.31404877,14.89999962,26.45999908
30/10/2014,51049,13.61009312,18.53443527,14.77000046,25.98999977
31/10/2014,52338,13.68065166,18.67768478,14.60000038,23.80999947
03/11/2014,54629,14.30784607,19.72451782,14.57999992,23.95000076
04/11/2014,53947,14.39408493,20.02203751,14.96000004,24.70000076
